CODELIST_ID	TERM_ID	TERM_SYNONYM	SYNONYM_TYPE	SYNONYM_SOURCE
C67154	C105585	U-glucose, pool 2 (U-Gls)	NARROW	VX
C67154	C105585	UGLU	NARROW	VX
C67154	C105585	UGluc	NARROW	VX
C67154	C105585	URINARY GLUCOSE	NARROW	VX
C67154	C105585	Urinary glucose	RELATED	VX
C67154	C105585	Urinary glucose (UGLU)	NARROW	VX
C67154	C105585	Urinary glucose (UGlu)	NARROW	VX
C67154	C105585	Urinary glucose/volume (UGLC)	NARROW	VX
C67154	C105585	Urine Glucose	NARROW	VX
C67154	C105585	Urine Glucose (UGLU)	NARROW	VX
C67154	C105585	Urine Glucose - RS (UGL)	NARROW	VX
C67154	C105585	Urine Glucose Reagent Strip	NARROW	VX
C67154	C105585	Urine Glucose Reagent Strip (UGL)	NARROW	VX
C67154	C105585	Urine glucose	NARROW	VX
C67154	C105585	Urine glucose (GLU)	NARROW	VX
C67154	C105585	Urine glucose (GLUC)	NARROW	VX
C67154	C105585	Urine glucose (Gls)	NARROW	VX
C67154	C105585	Urine glucose (Glu-U)	NARROW	VX
C67154	C105585	Urine glucose (UGL)	NARROW	VX
C67154	C105585	Urine glucose (UGLU)	NARROW	VX
C67154	C105585	Urine glucose (UGLU) 6h	NARROW	VX
C67154	C105585	Urine glucose (UGLUCOSE)	NARROW	VX
C67154	C105585	Urine glucose - rs (UGL)	NARROW	VX
C67154	C105585	Urine glucose reagent strip	NARROW	VX
C67154	C105585	Urine glucose reagent strip (UGL)	NARROW	VX
C67154	C105585	Urine glucose(UGLU)	NARROW	VX
C67154	C105585	Urine glucose/period	NARROW	VX
C67154	C105585	Urine glucose/sample (USGL)	NARROW	VX
C67154	C105585	Urine glucose: volume	NARROW	VX
C67154	C105585	glucose	EXACT	VX
C67154	C105585	glucose	EXACT	VX
C67154	C105586	(CHOL)	EXACT	VX
C67154	C105586	CHO: Cholesterol	EXACT	VX
C67154	C105586	CHOL	RELATED	VX
C67154	C105586	CHOL	EXACT	SEND
C67154	C105586	CHOL.	RELATED	VX
C67154	C105586	CHOLES	EXACT	VX
C67154	C105586	CHOLES:CHOLESTEROL	EXACT	VX
C67154	C105586	CHOLEST	EXACT	VX
C67154	C105586	CHOLEST.	EXACT	VX
C67154	C105586	CHOLEST. T.	EXACT	VX
C67154	C105586	CHOLEST.T.	EXACT	VX
C67154	C105586	CHOLESTE	EXACT	VX
C67154	C105586	CHOLESTERIN	RELATED	VX
C67154	C105586	CHOLESTEROL	EXACT	VX
C67154	C105586	CHOLESTEROL: G	EXACT	VX
C67154	C105586	CHOLESTEROL:G	EXACT	VX
C67154	C105586	CHOLd	EXACT	VX
C67154	C105586	Chilesterol	EXACT	VX
C67154	C105586	Chol	RELATED	VX
C67154	C105586	Chol.	RELATED	VX
C67154	C105586	Cholest	EXACT	VX
C67154	C105586	Cholest. T	RELATED	VX
C67154	C105586	Cholestererol	EXACT	VX
C67154	C105586	Cholesterin	RELATED	VX
C67154	C105586	Cholesterin (CHOL)	RELATED	VX
C67154	C105586	Cholesterin total	EXACT	VX
C67154	C105586	Cholesterin total (CHOL)	RELATED	VX
C67154	C105586	Cholesterine (CHOL)	EXACT	VX
C67154	C105586	Cholestero (Chol)	EXACT	VX
C67154	C105586	Cholestero l(Chol)	EXACT	VX
C67154	C105586	Cholesterol	EXACT	VX
C67154	C105586	Cholesterol	EXACT	MedDRA
C67154	C105586	Cholesterol   Total (CHOL)	EXACT	VX
C67154	C105586	Cholesterol   total (CHOL)	EXACT	VX
C67154	C105586	Cholesterol   total (CHOL) (12h)	NARROW	VX
C67154	C105586	Cholesterol   total (CHOL) (1h)	NARROW	VX
C67154	C105586	Cholesterol   total (CHOL) (3h)	NARROW	VX
C67154	C105586	Cholesterol   total (CHOL) (6h)	NARROW	VX
C67154	C105586	Cholesterol % of Control	RELATED	VX
C67154	C105586	Cholesterol (3 hour)	NARROW	VX
C67154	C105586	Cholesterol (3 hr)	NARROW	VX
C67154	C105586	Cholesterol (6 hour)	NARROW	VX
C67154	C105586	Cholesterol (6 hr)	NARROW	VX
C67154	C105586	Cholesterol (CHL)	EXACT	VX
C67154	C105586	Cholesterol (CHOL)	RELATED	VX
C67154	C105586	Cholesterol (CHOL)	RELATED	VX
C67154	C105586	Cholesterol (CHOL.)	RELATED	VX
C67154	C105586	Cholesterol (CHOLEST T.)	EXACT	VX
C67154	C105586	Cholesterol (CHOLEST)	RELATED	VX
C67154	C105586	Cholesterol (CHOLEST. T.)	EXACT	VX
C67154	C105586	Cholesterol (CHOLEST.)	EXACT	VX
C67154	C105586	Cholesterol (Chol)	RELATED	VX
C67154	C105586	Cholesterol (Cholest)	RELATED	VX
C67154	C105586	Cholesterol (Cholest.)	EXACT	VX
C67154	C105586	Cholesterol (NCHL)	EXACT	VX
C67154	C105586	Cholesterol (S-Chl)	NARROW	VX
C67154	C105586	Cholesterol (T CHOL)	RELATED	VX
C67154	C105586	Cholesterol (T Chol)	EXACT	VX
C67154	C105586	Cholesterol (T chol)	RELATED	VX
C67154	C105586	Cholesterol (Tchol)	EXACT	VX
C67154	C105586	Cholesterol (pretest)	NARROW	VX
C67154	C105586	Cholesterol (total)	EXACT	VX
C67154	C105586	Cholesterol (total) (CHOL)	EXACT	VX
C67154	C105586	Cholesterol (total) (Chol)	EXACT	VX
C67154	C105586	Cholesterol - Total	EXACT	VX
C67154	C105586	Cholesterol - Total (CHOL)	EXACT	VX
C67154	C105586	Cholesterol - total	EXACT	VX
C67154	C105586	Cholesterol - total  (CHOL)	EXACT	VX
C67154	C105586	Cholesterol - total (CHOL)	EXACT	VX
C67154	C105586	Cholesterol - total (CHOL) (12h)	NARROW	VX
C67154	C105586	Cholesterol - total (CHOL) (1h)	NARROW	VX
C67154	C105586	Cholesterol - total (CHOL) (3h)	NARROW	VX
C67154	C105586	Cholesterol - total (CHOL) (6h)	NARROW	VX
C67154	C105586	Cholesterol - total (CHOLEST.T.)	EXACT	VX
C67154	C105586	Cholesterol - total (Chol)	EXACT	VX
C67154	C105586	Cholesterol - total (Chol.)	EXACT	VX
C67154	C105586	Cholesterol - total (NCHL)	EXACT	VX
C67154	C105586	Cholesterol - total (T CHOL)	EXACT	VX
C67154	C105586	Cholesterol - total (T-Cho)	EXACT	VX
C67154	C105586	Cholesterol - total (TOT CHOL)	EXACT	VX
C67154	C105586	Cholesterol CHOL	RELATED	VX
C67154	C105586	Cholesterol concentration	EXACT	VX
C67154	C105586	Cholesterol level	RELATED	VX
C67154	C105586	Cholesterol pool	RELATED	VX
C67154	C105586	Cholesterol serum	RELATED	VX
C67154	C105586	Cholesterol total	EXACT	VX
C67154	C105586	Cholesterol total (CHOL)	RELATED	VX
C67154	C105586	Cholesterol total (CHOL.T)	EXACT	VX
C67154	C105586	Cholesterol total (CHOLEST.T.)	EXACT	VX
C67154	C105586	Cholesterol total (Chol)	RELATED	VX
C67154	C105586	Cholesterol total (Cholest. T.)	EXACT	VX
C67154	C105586	Cholesterol(CHOL)	RELATED	VX
C67154	C105586	Cholesterol, total	RELATED	VX
C67154	C105586	Cholesterol, total (CHOLEST T)	EXACT	VX
C67154	C105586	Cholesterol, total (CHOLEST. T)	EXACT	VX
C67154	C105586	Cholesterol, total (CHOLEST. T.)	RELATED	VX
C67154	C105586	Cholesterol, total (Cholest. T.)	RELATED	VX
C67154	C105586	Cholesterol-total	EXACT	VX
C67154	C105586	Cholesterole	EXACT	VX
C67154	C105586	Cholesteroll (CHOL)	RELATED	VX
C67154	C105586	Cholesterols	EXACT	VX
C67154	C105586	Cholestrol	EXACT	VX
C67154	C105586	E cholest.	NARROW	VX
C67154	C105586	Ester cholesterol	NARROW	VX
C67154	C105586	Esterif. cholesterol	NARROW	VX
C67154	C105586	Esterified cholesterol	NARROW	VX
C67154	C105586	Esterified cholesterol (ECHO)	NARROW	VX
C67154	C105586	Esterified cholesterol (Esterif. cholest.)	NARROW	VX
C67154	C105586	Esterified/Total cholesterol	RELATED	VX
C67154	C105586	Esterified/total cholesterol	RELATED	VX
C67154	C105586	Esterified/total cholesterol (Est/tot cholest.)	RELATED	VX
C67154	C105586	Esters/total cholesterol ratio (E/T)	RELATED	VX
C67154	C105586	F cholest.	NARROW	VX
C67154	C105586	Free cholesterol	RELATED	VX
C67154	C105586	Free cholesterol (F-Cho)	RELATED	VX
C67154	C105586	Free cholesterol (FCHO)	RELATED	VX
C67154	C105586	Free cholesterol (Free cholest.)	RELATED	VX
C67154	C105586	Maximal total cholesterol	RELATED	VX
C67154	C105586	Mean total cholesterol	RELATED	VX
C67154	C105586	Minimal total cholesterol	RELATED	VX
C67154	C105586	P-TOCHO	NARROW	VX
C67154	C105586	Plasma cholesterol	RELATED	VX
C67154	C105586	Plasma total cholesterol	RELATED	VX
C67154	C105586	Plasma total cholesterol (PCHL)	NARROW	VX
C67154	C105586	S-Cholesterol - total (S-Chl)	NARROW	VX
C67154	C105586	S-TOCHO	NARROW	VX
C67154	C105586	S-cholesterol	NARROW	VX
C67154	C105586	S-cholesterol (S-Ch)	NARROW	VX
C67154	C105586	S-cholesterol (S-Chl)	NARROW	VX
C67154	C105586	S-cholesterol, substc., (S-Chl)	NARROW	VX
C67154	C105586	Serum cholesterol	RELATED	VX
C67154	C105586	Serum cholesterol (CHOL)	RELATED	VX
C67154	C105586	Serum cholesterol total	RELATED	VX
C67154	C105586	T CHOL	RELATED	VX
C67154	C105586	T chol	RELATED	VX
C67154	C105586	T cholest.	RELATED	VX
C67154	C105586	T-CHO	RELATED	VX
C67154	C105586	T. Chol.	RELATED	VX
C67154	C105586	T. Cholesterol	EXACT	VX
C67154	C105586	T. cholest.	RELATED	VX
C67154	C105586	T.Cho.	RELATED	VX
C67154	C105586	TOT CHOL	EXACT	VX
C67154	C105586	TOT CHOL:Total cholesterol	EXACT	VX
C67154	C105586	TOT_CHOL	EXACT	VX
C67154	C105586	Tota cholesterol	RELATED	VX
C67154	C105586	Totak cholesterol (T CHOL)	EXACT	VX
C67154	C105586	Total Cholesterol	RELATED	VX
C67154	C105586	Total Cholesterol (CHOLEST)	EXACT	VX
C67154	C105586	Total Cholesterol (T Chol)	RELATED	VX
C67154	C105586	Total cholest	RELATED	VX
C67154	C105586	Total cholest.	RELATED	VX
C67154	C105586	Total cholestero (CHOL)	RELATED	VX
C67154	C105586	Total cholesterol	RELATED	VX
C67154	C105586	Total cholesterol	RELATED	VX
C67154	C105586	Total cholesterol  (Chol)	EXACT	VX
C67154	C105586	Total cholesterol ( T Chol)	RELATED	VX
C67154	C105586	Total cholesterol (CHO)	EXACT	VX
C67154	C105586	Total cholesterol (CHOL)	RELATED	VX
C67154	C105586	Total cholesterol (CHOL) (post-surgery)	NARROW	VX
C67154	C105586	Total cholesterol (CHOL) (pre-surgery)	NARROW	VX
C67154	C105586	Total cholesterol (CHOLEST )	EXACT	VX
C67154	C105586	Total cholesterol (CHOLEST)	EXACT	VX
C67154	C105586	Total cholesterol (Chl)	EXACT	VX
C67154	C105586	Total cholesterol (Choi)	EXACT	VX
C67154	C105586	Total cholesterol (Chol)	EXACT	VX
C67154	C105586	Total cholesterol (Chol) BD	EXACT	VX
C67154	C105586	Total cholesterol (Chol.)	EXACT	VX
C67154	C105586	Total cholesterol (T CHOL)	RELATED	VX
C67154	C105586	Total cholesterol (T Chol)	RELATED	VX
C67154	C105586	Total cholesterol (T chol)	EXACT	VX
C67154	C105586	Total cholesterol (T-CHO)	RELATED	VX
C67154	C105586	Total cholesterol (T-Cho)	RELATED	VX
C67154	C105586	Total cholesterol (T. CHOL)	RELATED	VX
C67154	C105586	Total cholesterol (T.CHOL)	EXACT	VX
C67154	C105586	Total cholesterol (T.Choi)	RELATED	VX
C67154	C105586	Total cholesterol (TCHO)	RELATED	VX
C67154	C105586	Total cholesterol (TOT CHOL)	EXACT	VX
C67154	C105586	Total cholesterol (TOT-CHOL)	RELATED	VX
C67154	C105586	Total cholesterol (T_Chol)	EXACT	VX
C67154	C105586	Total cholesterol (Tot chol)	EXACT	VX
C67154	C105586	Total cholesterol (Tot-Chol)	RELATED	VX
C67154	C105586	Total cholesterol (Total Cholest.)	RELATED	VX
C67154	C105586	Total cholesterol (Total cholest.)	RELATED	VX
C67154	C105586	Total cholesterol CHOL)	EXACT	VX
C67154	C105586	Total cholesterol concentration (CHOL)	RELATED	VX
C67154	C105586	Total cholesterol concentration (Chol)	RELATED	VX
C67154	C105586	Total cholesterol(TOT CHOL)	EXACT	VX
C67154	C105586	Total cholesteroln	EXACT	VX
C67154	C105586	Total cholesterols	RELATED	VX
C67154	C105586	Total cholestrol	RELATED	VX
C67154	C105586	Total serum cholesterol	EXACT	VX
C67154	C105586	total cholesterol	RELATED	VX
C67154	C105586	total cholesterol (Chol)	EXACT	VX
C67154	C105587	Cholesterol HDL	EXACT	VX
C67154	C105587	H.D.L.cholesterol	EXACT	VX
C67154	C105587	HDL	RELATED	VX
C67154	C105587	HDL	EXACT	SEND
C67154	C105587	HDL CHOL	EXACT	VX
C67154	C105587	HDL Cholesterol (HDL Chol)	EXACT	VX
C67154	C105587	HDL cholesterol	EXACT	VX
C67154	C105587	HDL- cholesterol	EXACT	VX
C67154	C105587	HDL-Cholesterol (HDL)	EXACT	VX
C67154	C105587	HDL-cholesterol	EXACT	VX
C67154	C105587	High density lipoprotein	EXACT	VX
C67154	C105587	High density lipoprotein (HDL)	EXACT	VX
C67154	C105587	High density lipoprotein cholesterol	EXACT	VX
C67154	C105587	High density lipoprotein cholesterol	EXACT	MedDRA
C67154	C105587	High density lipoprotein cholesterol (HDL chol)	EXACT	VX
C67154	C105587	High density lipoprotein cholesterol (HDL)	EXACT	VX
C67154	C105587	High-density (HDL) cholesterol	EXACT	VX
C67154	C105587	High-density lipoprotein (HDL)	EXACT	VX
C67154	C105587	High-density-lipoprotein cholesterol (HDL Cholesterol)	EXACT	VX
C67154	C105587	High-density-lipoprotein cholesterol (HDLC)	EXACT	VX
C67154	C105587	Protein HDL	EXACT	VX
C67154	C105588	Cholesterol LDL	EXACT	VX
C67154	C105588	LDL	EXACT	SEND
C67154	C105588	LDL	RELATED	VX
C67154	C105588	LDL Cholesterol (LDL Chol)	EXACT	VX
C67154	C105588	LDL cholesterol	EXACT	VX
C67154	C105588	LDL-Cholesterol (LDL)	EXACT	VX
C67154	C105588	LDL-cholesterol	EXACT	VX
C67154	C105588	Low density lipoprotein	EXACT	VX
C67154	C105588	Low density lipoprotein (LDL)	EXACT	VX
C67154	C105588	Low density lipoprotein cholesterol	EXACT	MedDRA
C67154	C105588	Low density lipoprotein cholesterol	EXACT	VX
C67154	C105588	Low density lipoprotein cholesterol (LDL chol)	EXACT	VX
C67154	C105588	Low-density (LDL) cholesterol	EXACT	VX
C67154	C105588	Low-density lipoprotein (LDL)	EXACT	VX
C67154	C105588	Protein LDL	EXACT	VX
C67154	C105588	Very low density lipoprotein cholesterol (VLDL + chyl)	NARROW	VX
C67154	C105589	Cholesterol VLDL	EXACT	VX
C67154	C105589	Protein VLDL	EXACT	VX
C67154	C105589	Triglycerides VLDL	EXACT	VX
C67154	C105589	VLDL	RELATED	VX
C67154	C105589	VLDL	EXACT	SEND
C67154	C105589	VLDL cholesterol	EXACT	VX
C67154	C105589	Very low density lipoprotein	EXACT	VX
C67154	C105589	Very low density lipoprotein (VLDL)	EXACT	VX
C67154	C105589	Very low density lipoprotein cholesterol	EXACT	MedDRA
C67154	C105590	CYAMMBIU	EXACT	SEND
C67154	C105744	SEDEXAM	EXACT	SEND
C67154	C106498	ALT: AlT	EXACT	VX
C67154	C106498	ALTAST	EXACT	SEND
C67154	C106498	AST: AsT	EXACT	VX
C67154	C106499	AFPA	EXACT	SEND
C67154	C106504	YEASTBUD	EXACT	SEND
C67154	C106505	CA72_4AG	EXACT	SEND
C67154	C106509	CLCLR	EXACT	SEND
C67154	C106509	Chloride (U-Cl)	EXACT	VX
C67154	C106509	Chloride (volume)	NARROW	VX
C67154	C106509	Total urinary chloride 0-24h	EXACT	VX
C67154	C106509	Total urinary chloride 0-2h	EXACT	VX
C67154	C106509	Total urinary chloride 2-6h	RELATED	VX
C67154	C106509	Urinary chloride clearance (Cl-)	NARROW	VX
C67154	C106509	Urine chloride (UCL)	EXACT	VX
C67154	C106509	Urine chloride:volume	NARROW	VX
C67154	C106511	CRTCREAT	EXACT	SEND
C67154	C106512	CORCREAT	EXACT	SEND
C67154	C106513	CYSCREAT	EXACT	SEND
C67154	C106514	CYFRA211	EXACT	SEND
C67154	C106518	EBN1IGAB	EXACT	SEND
C67154	C106519	EBVINTP	EXACT	SEND
C67154	C106521	FABP3	EXACT	SEND
C67154	C106525	HDW	EXACT	VX
C67154	C106525	HDW	EXACT	SEND
C67154	C106525	Haemoglobin distribution width	EXACT	VX
C67154	C106525	Haemoglobin distribution width (HDW)	EXACT	VX
C67154	C106525	Hemoglobin concentration distribution width (HDW)	EXACT	VX
C67154	C106525	Hemoglobin distribution width	EXACT	VX
C67154	C106525	Hemoglobin distribution width (HDW)	EXACT	VX
C67154	C106525	haemoglobin distribution width (HDW)	EXACT	VX
C67154	C106526	HEIGGAB	EXACT	SEND
C67154	C106527	HIVAB	EXACT	SEND
C67154	C106535	BLSTIMLY	EXACT	SEND
C67154	C106537	GIPI	EXACT	SEND
C67154	C106539	LCN2	EXACT	SEND
C67154	C106540	LCN2CREA	EXACT	SEND
C67154	C106544	MONOMA	EXACT	SEND
C67154	C106546	MGBCREAT	EXACT	SEND
C67154	C106547	MYL3	EXACT	SEND
C67154	C106553	PHOSCLR	EXACT	SEND
C67154	C106560	Clearance of potassium	EXACT	VX
C67154	C106560	Elimination of potassium	EXACT	VX
C67154	C106560	KCLR	EXACT	SEND
C67154	C106560	Potassium clearance	EXACT	VX
C67154	C106560	Potassium excretion	EXACT	VX
C67154	C106560	Urinary elimination of potassium	EXACT	VX
C67154	C106560	Urinary potassium clearance	EXACT	VX
C67154	C106560	Urinary potassium clearance (K+)	EXACT	VX
C67154	C106568	Elimination of sodium	EXACT	VX
C67154	C106568	Excreted sodium (Na*Vol)	RELATED	VX
C67154	C106568	NACLR	EXACT	SEND
C67154	C106568	Renal elimination of sodium	RELATED	VX
C67154	C106568	Sodium excretion	EXACT	VX
C67154	C106568	Sodium output (Na)	RELATED	VX
C67154	C106568	Total sodium excreted	EXACT	VX
C67154	C106568	Total urinary sodium 0-24h	EXACT	VX
C67154	C106568	Total urinary sodium 0-2h	EXACT	VX
C67154	C106568	Total urinary sodium 2-6h	EXACT	VX
C67154	C106568	Total urinary sodium 6-24h	EXACT	VX
C67154	C106568	Urinary elimination of sodium	EXACT	VX
C67154	C106568	Urinary elimination of sodium (El. of sodium)	RELATED	VX
C67154	C106568	Urinary sodium clearance	NARROW	VX
C67154	C106568	Urinary sodium clearance (Na+)	NARROW	VX
C67154	C106568	Urinary sodium excretion (U.Na Exc.)	RELATED	VX
C67154	C106568	Urine sodium/Period (UNaP)	RELATED	VX
C67154	C106569	Bodyweight	RELATED	VX
C67154	C106569	SPWEIGHT	EXACT	SEND
C67154	C106569	Spec .weight	RELATED	VX
C67154	C106569	Spec weight	RELATED	VX
C67154	C106569	Spec. weight	RELATED	VX
C67154	C106569	Spec.weight	RELATED	VX
C67154	C106569	Specific weight	RELATED	VX
C67154	C106574	TAT	EXACT	SEND
C67154	C106574	TAT	EXACT	VX
C67154	C106575	TIMP1CRE	EXACT	SEND
C67154	C107435	FENA	EXACT	SEND
C67154	C107435	Fractional sodium excretion (Na+), 0-24 h	NARROW	VX
C67154	C107435	Fractional sodium excretion (Na+), 0-6 h	NARROW	VX
C67154	C107435	Sodium fractional clearance (NA CLEAR)	RELATED	VX
C67154	C110935	GFRE	EXACT	SEND
C67154	C111123	APRIL	EXACT	SEND
C67154	C111124	ABNCE	EXACT	SEND
C67154	C111124	Abnormal	EXACT	VX
C67154	C111124	Abnormal cells	EXACT	VX
C67154	C111124	Abnormal cells, absolute	EXACT	VX
C67154	C111125	ADENOVAB	EXACT	SEND
C67154	C111126	AHBDH	EXACT	SEND
C67154	C111126	Alpha hydroxybutyrate dehydrogenase	EXACT	VX
C67154	C111126	Alpha-hydroxybuterate dehydrogenase	EXACT	VX
C67154	C111126	Hydroxybutyrate dehydrogenase	EXACT	VX
C67154	C111126	Hydroxybutyric dehydrogenase	EXACT	VX
C67154	C111127	ALUMINUM	EXACT	SEND
C67154	C111128	ANGPT1	EXACT	SEND
C67154	C111130	APOJCRT	EXACT	SEND
C67154	C111135	BAFF	EXACT	SEND
C67154	C111136	BJPROT	EXACT	SEND
C67154	C111142	BUCHE	EXACT	SEND
C67154	C111143	CA2729AG	EXACT	SEND
C67154	C111144	CRDIGGAB	EXACT	SEND
C67154	C111145	COMP	EXACT	SEND
C67154	C111146	CD10	EXACT	SEND
C67154	C111147	CD13	EXACT	SEND
C67154	C111148	CD22	EXACT	SEND
C67154	C111149	CD23	EXACT	SEND
C67154	C111150	CD33	EXACT	SEND
C67154	C111151	CD38	EXACT	SEND
C67154	C111152	CD79A	EXACT	SEND
C67154	C111153	CELLULAR	EXACT	SEND
C67154	C111154	CENTROAB	EXACT	SEND
C67154	C111159	CHYTRYP	EXACT	SEND
C67154	C111160	COCCAB	EXACT	SEND
C67154	C111161	COPPER	EXACT	SEND
C67154	C111161	Copper	EXACT	VX
C67154	C111164	CRYOGLBN	EXACT	SEND
C67154	C111165	CGMP	EXACT	SEND
C67154	C111166	NEUTCYBS	EXACT	SEND
C67154	C111190	DGNWBC	EXACT	SEND
C67154	C111197	RBCAGGLU	EXACT	SEND
C67154	C111206	HEINZRBC	EXACT	SEND
C67154	C111206	Heinz Bodies (HEINZ)	EXACT	VX
C67154	C111206	Heinz bodies (HEINZ)	EXACT	VX
C67154	C111206	Heinz bodies (Heinz)	EXACT	VX
C67154	C111207	HBA1CHGB	EXACT	SEND
C67154	C111208	Erythrocyte hemolysis	EXACT	VX
C67154	C111208	HEMOLYSI	EXACT	SEND
C67154	C111208	Haemolysis	EXACT	VX
C67154	C111208	Haemolysis	EXACT	VX
C67154	C111208	Haemolysis (visual qualitative assessment)	EXACT	VX
C67154	C111208	Haemolysis Score	EXACT	VX
C67154	C111208	Haemolysis Score (HAEM)	EXACT	VX
C67154	C111208	Haemolysis score	EXACT	VX
C67154	C111208	Haemolysis score	EXACT	VX
C67154	C111208	Haemolysis score (HAEM)	EXACT	VX
C67154	C111208	Hemolytic serum	EXACT	VX
C67154	C111209	HISTAB	EXACT	SEND
C67154	C111232	ICTERUSI	EXACT	SEND
C67154	C111232	Icterus (visual qualitative assessment)	EXACT	VX
C67154	C111233	IGAGM	EXACT	SEND
C67154	C111234	CEIMCE	EXACT	SEND
C67154	C111239	ACE: Acetone	NARROW	VX
C67154	C111239	KETONEBD	EXACT	SEND
C67154	C111239	Keton bodies	EXACT	VX
C67154	C111239	Ketone Bodies	EXACT	VX
C67154	C111239	Ketone Bodies (sq)	EXACT	VX
C67154	C111239	Ketone bodies	EXACT	VX
C67154	C111239	Ketone bodies (KET)	EXACT	VX
C67154	C111239	Ketone bodies (KETO)	EXACT	VX
C67154	C111239	Ketone bodies (KETU)	EXACT	VX
C67154	C111239	Ketone bodies (Keto)	EXACT	VX
C67154	C111239	Ketone body	EXACT	VX
C67154	C111239	Ketonebodies	EXACT	VX
C67154	C111242	LIPEMIAI	EXACT	SEND
C67154	C111242	Lipaemia (visual qualitative assessment)	EXACT	VX
C67154	C111243	AMYLASEM	EXACT	SEND
C67154	C111244	MCPHGCE	EXACT	SEND
C67154	C111246	MASTCE	EXACT	SEND
C67154	C111246	Mast cell (Mast C.)	EXACT	VX
C67154	C111246	Mast cell (Mast c.)	EXACT	VX
C67154	C111246	Mast cells (MS)	EXACT	VX
C67154	C111247	MASTCECE	EXACT	SEND
C67154	C111250	MENGL	EXACT	SEND
C67154	C111251	MENGLCE	EXACT	SEND
C67154	C111276	MOCYCE	EXACT	SEND
C67154	C111277	MOCYCECE	EXACT	SEND
C67154	C111283	THR: ThrombocytesR	EXACT	VX
C67154	C111283	THR: Trombocytes	EXACT	VX
C67154	C111283	THROMBOCYTES	EXACT	VX
C67154	C111283	THROMBOZYTEN	RELATED	VX
C67154	C111283	THROMNUC	EXACT	SEND
C67154	C111283	Thrombocyte (THRO)	EXACT	VX
C67154	C111283	Thrombocyte count (TH)	EXACT	VX
C67154	C111283	Thrombocyte count (THRO)	EXACT	VX
C67154	C111283	Thrombocyte count (THRO)	EXACT	VX
C67154	C111283	Thrombocytes (B-Trc)	EXACT	VX
C67154	C111283	Thrombocytes (PLTS)	EXACT	VX
C67154	C111283	Thrombocytes (TH)	EXACT	VX
C67154	C111283	Thrombocytes (THROM)	EXACT	VX
C67154	C111283	Thrombocytes (THROMB.)	EXACT	VX
C67154	C111283	Thrombocytes (Thromb)	EXACT	VX
C67154	C111283	Thrombocytes count	EXACT	VX
C67154	C111283	Thromboytes	RELATED	VX
C67154	C111283	Trombocytes	EXACT	VX
C67154	C111284	O2CT	EXACT	SEND
C67154	C111292	PAF	EXACT	SEND
C67154	C111293	PLTAGAMP	EXACT	SEND
C67154	C111294	PCDW	EXACT	SEND
C67154	C111295	PFCT	EXACT	SEND
C67154	C111296	PLTMORPH	EXACT	SEND
C67154	C111299	PRINSINS	EXACT	SEND
C67154	C111305	RENINA	EXACT	SEND
C67154	C111317	SMUSCAB	EXACT	SEND
C67154	C111322	SFTPD	EXACT	SEND
C67154	C111327	TROPONIN	EXACT	SEND
C67154	C111327	Troponin	EXACT	VX
C67154	C111329	% Lymphocytes with vacuoles (VACU)	EXACT	VX
C67154	C111329	% vacuole contating lymphocytes(Vac.Lymph)	RELATED	VX
C67154	C111329	LYMVAC	EXACT	SEND
C67154	C111329	Lymph. u. vacuole	RELATED	VX
C67154	C111329	Lymph. w. vacuole	EXACT	VX
C67154	C111329	Lymph. w.wacuole	EXACT	VX
C67154	C111329	Lymph.w. vacuole	EXACT	VX
C67154	C111329	Lymph.w.vacuole	EXACT	VX
C67154	C111329	Lymphocyte ratio (Lymph)	RELATED	VX
C67154	C111329	Lymphocytes with vacuolated cytoplasm (VACU in LYMP)	RELATED	VX
C67154	C111329	Lymphocytes with vacuolated cytoplasm% (VACU)	RELATED	VX
C67154	C111329	Lymphocytes with vacuole	EXACT	VX
C67154	C111329	Lymphocytes with vacuoles	EXACT	VX
C67154	C111329	Lymphocytes with vacuoles (LYMPWV)	EXACT	VX
C67154	C111329	Number of vacuolated lymphocytes (VACU in LYMP)	EXACT	VX
C67154	C111329	VAKUOL.LYMPH.	EXACT	VX
C67154	C111329	Vacoulated lymphocytes (VACU)	RELATED	VX
C67154	C111329	Vacu in Lymp	EXACT	VX
C67154	C111329	Vacuolated lymphocyte (VACU in lymp)	EXACT	VX
C67154	C111329	Vacuolated lymphocyte (VACU)	EXACT	VX
C67154	C111329	Vacuolated lymphocytes	EXACT	VX
C67154	C111329	Vacuolated lymphocytes (VACU in LYMP)	EXACT	VX
C67154	C111329	Vacuolated lymphocytes (VACU in LYMPH)	EXACT	VX
C67154	C111329	Vacuolated lymphocytes (VACU)	EXACT	VX
C67154	C111329	Vacuolated lymphocytes (Vac Lymph)	EXACT	VX
C67154	C111329	Vacuolated lymphocytes in lymphocytes(VACU in LYMP)	EXACT	VX
C67154	C111329	Vacuolated lymphocytes(VACU)	EXACT	VX
C67154	C111329	Vacuole contating lymphocytes (Vac.Lymph)	EXACT	VX
C67154	C111329	Vacuole in lymp.	EXACT	VX
C67154	C112217	IAA5OH	EXACT	SEND
C67154	C112219	GHRELINA	EXACT	SEND
C67154	C112220	CSEPI846	EXACT	SEND
C67154	C112236	CCL17	EXACT	SEND
C67154	C112237	CCL18	EXACT	SEND
C67154	C112238	CXCL10	EXACT	SEND
