CODELIST_ID	TERM_ID	TERM_NAME	TERM_DEFINITION
C77530	C77091	CHINESE	Originating in the deserts of northern China and Mongolia and kept in captivity since 1919, these hamsters exhibit a whitish/grey/brown coat color with a black stripe down the spine.
C77530	C77092	CHINESE SYRIAN	A hamster derived from a cross between a Chinese hamster and Syrian hamster.
C77530	C77095	SYRIAN	A captive hamster strain derived from a mother and eight pups that were captured in the wild in Aleppo, Syria by Dr. Israel Aharoni in 1930.
C77530	C77098	LEGHORNS	A small, commonly white-colored breed of poultry that is renowned for its ability to produce up to 300 chalk white eggs per year. The fully-grown leghorn chicken averages 3-6 pounds in weight and is characterized by being noisy, flighty, and easily excited. The leghorn has a lifespan of 5-11 years in the wild. In pre-clinical research, the leghorn is a consistent provider of eggs for embryonic, angiogenic, and vasculogenic research. (NCI)
C77530	C77099	ROSS	A small white-colored broiler breed that averages 4-5.5 pounds when fully grown, with females averaging 120 eggs laid per year. Two substrains exist of Ross chickens; the Ross 308 and the Ross 708. The Ross 308 weighs between 3.8-5.5 pounds and is slightly smaller than the Ross 708 which can grow to be larger than 5.5 pounds. The Ross 708 is bred specifically for high meat yield and ease in deboning. (NCI)
C77530	C77100	MONGOLIAN	A rodent belonging to subfamily Gerbillinae, Meriones unguiculatus.
C77530	C77101	DUROC-CROSS	An older breed of American domestic pig, the Duroc breed is of medium length with a muscular, large-framed body. This pig breed is red-colored with partially drooping ears and is one of the most aggressive breeds of swine.
C77530	C77102	GOTTINGEN	The smallest of the common miniature breeds, this breed is 10-14kg at sexual maturity with a shortened snout and rounded appearance. The Gottingen pig has white skin and hair. It is used in a variety of applications in biomedical research including cardiovascular studies, and its small size makes it an ideal animal model due to its relative ease of handling and smaller housing requirements. (NCI)
C77530	C77103	HAMPSHIRE	One of the oldest original early American pig strains, the Hampshire pig originated from the Old English breed and was imported to North American in the mid-1800s. The Hampshire pig has black skin and hair covering most of its body with a white portion of skin covering its front limbs and back. The Hampshire pig is one of the larger pig breeds used in biomedical research. (NCI)
C77530	C77104	HANFORD	The largest of the miniature breeds, it reaches 25-40kg at sexual maturity. The Hanford pig is white with an elongated snout and has the largest heart and blood vessels of all pig breeds. It is used in biomedical research, among other things, in the testing of implantable devices in human cardiovascular research. (NCI)
C77530	C77105	LANDRACE-CROSS	Developed in Denmark by crossing native pigs with the Large White pig breed. The Landrace pig was imported into the UK in 1949 and disseminated worldwide beginning in the 1950s. This breed is characterized by white skin and the absence of black hair as well as lop ears and a long middle, light forequarter. The Landrace breed is susceptible to Porcine stress syndrome and malignant hyperthermia under anesthetic. This is one of the largest breeds in use in biomedical research. (NCI)
C77530	C77106	MICROPIG	A Yucatan or other pig breed that is bred specifically for its small size. The micropig weighs between 14-20kg at sexual maturity. (NCI)
C77530	C77107	MINIPIG	A Yucatan, Gottingen, or other pig breed that is bred specifically for its small size. The Minipig weighs between 20-30kg at sexual maturity. (NCI)
C77530	C77108	YUCATAN	Originating from Mexico and Central America, this breed has a straight back and no potbelly, short snout, sparse hair coat and medium size ears. The Yucatan pig is slate gray to black in color. Its uses in biomedical research are varied and include diabetes research, cardiovascular research, angiogenesis, and ophthalmological research among others. (NCI)
C77530	C77114	SQUIRREL	A small diurnal primate with nails instead of claws, Saimiri sciureus.
C77530	C77116	CF1	Thought to be wild albino in origin, this strain was obtained by Carworth farms from a Missouri laboratory. It was intensely inbred by N. Goto in 1978 from a single Carworth pair, the progeny of which is used today. The CF-1 mouse has an albino coat with genotype c.
C77530	C77117	COTTON	The rat of the genus Sigmodon.
C77530	C91817	MICRO YUCATAN MINIATURE SWINE	A strain of Yucatan pig that weighs less than 55 kg when full grown. It was developed at Colorado State University in 1978 and is used extensively in biomedical research.
C77530	C91818	YUCATAN MINIATURE SWINE	A strain of Yucatan pig that is found in the wild in Costa Rica and Mexico. It is a hairless, black or grey colored swine and weighs less than 70 kilograms at adulthood. It is used extensively in biomedical research.
C77530	C91819	SINCLAIR MINIATURE SWINE	A strain of pig developed by the Hormel Institute at the University of Minnesota in 1949, acquired by the University of Missouri in 1965 and now exclusively bred at the Sinclair Research Center. This strain of pig grows to be no larger than 70 kg and exhibits multiple coat colors and patterns. The Sinclair minipig is used in biomedical research for a variety of applications.
C77530	C98707	B6.129-Trp53tm1Brd N5	A partial congenic mouse with background strain of C57BL/6 and 129/Sv chimera, containing a heterozygous or homozygous p53 mutation. (NCI)
C77530	C98711	CB6F1-TgN (RasH2)	A transgenic mouse at F1 generation with background strain C57BL/6 crossed with BALB/cAn, containing three copies of the human c-Ha-Ras gene introduced in tandem. (NCI)
C77530	C98733	FVB/NTac-Tg(Hba-x-v-Ha-ras)TG.ACLed	A transgenic mouse with background strain FVB/N containing a mouse Hba-x promoter coupled to an Hras1 coding sequence with activating mutations at G12 (G12R) and A59 (A59T) followed by a SV40 polyadenylation signal. (NCI)
C77530	C98782	SKH1-Hr hr	An uncharacterized and non-pedigreed hairless albino mouse strain that is immunocompetent and euthymic. (NCI)
C77530	STRAIN:2000677	magf	White mouse
C77808	C14191	CAT	The domestic cat, Felis catus. (NCI)
C77808	C14192	BOVINE	The domesticated ungulates, Bos primigenius taurus and Bos primigenius indicus.
C77808	C14193	CHICKEN	The common domestic fowl, Gallus gallus. (NCI)
C77808	C14201	DOG	The domestic dog, Canis familiaris. (NCI)
C77808	C14207	FISH	Any jawed or jawless organisms in the phylum Chordata including the jawless fish, armored fish, cartilaginous fish, ray-finned fish and lobe-finned fish.
C77808	C14210	GOAT	Any one of several species in the genus Capra, most commonly Capra hircus.
C77808	C14211	GUINEA PIG	The domesticated guinea pig, Cavia porcellus. (NCI)
C77808	C14212	HAMSTER	Any member of the subfamily cricetinae and the genuses Mesocricetus, Phodopus, Cricetus, Cricetulus, Allocricetulus, Cansumys and Tscherskia.
C77808	C14222	HORSE	The domestic horse, Equus caballus. (NCI)
C77808	C14238	MOUSE	Any of numerous species of small rodents belonging to the genus Mus and various related genera of the family Muridae. (NCI)
C77808	C14243	MONKEY	Any haplorhine primate not belonging to the family Tarsiidae, Hylobatidae, Pongidae, or Hominidae; this does not correspond to any taxon. This group is divided into Old World monkeys (Cercopithecidae) and New World monkeys (Callitrichidae and Cebidae).
C77808	C14252	BABOON	Multiple species of large terrestrial monkeys in the genus Papio, including P. hamadryas, P. papio, P. anubis, P. cynocephalus and P. ursinus.
C77808	C14264	RABBIT	Various members of the family Leporidae, especially those of the genus Sylvilagus. (NCI)
C77808	C14265	FROG	An amphibian in the order Anura, which includes the toads. (NCI)
C77808	C14266	RAT	Any of numerous species of rodents belonging to the genus Rattus and/or various related genera of the family Muridae.
C77808	C14273	SHEEP	Any one of several species in the genus Ovis, most commonly Ovis aries.
C77808	C14280	PIG	The domestic pig Sus scrofa domestica. (NCI)
C77808	C14297	CHIMPANZEE	The anthropoid ape, Pan troglodytes.
C77808	C200004	UNASSIGNED	Species has not yet been assigned.
C77808	C200005	UNKNOWN	Species is unknown.
C77808	C77097	FERRET	The common domestic mammal, Mustela putorious.
C77808	C77115	MARMOSET	The common marmoset, Callithrix jacchus.
C77808	C77807	GERBIL	Any of the small mammals belonging to the Gerbillinae subfamily.
C77808	C91812	PIGEON	A member of the Columbidae family of birds, most commonly referring to the species Columba livia.
C77808	C91813	QUAIL	A member of the Phasianidae family of pheasants that includes several genera, including Cotumix, Anurophasis, Perdicula and Ophrysia.
C77808	C91815	CHINCHILLA	A member of the Chinchillidae family of crepuscular rodents.
C77808	C91816	MASTOMYS	A genus of rodent in the family muridae.
C85493	C102356	Accumulation Ratio AUCTAU	The area under the curve (AUCTAU) at steady state divided by the area under the curve (AUCTAU) over the initial dosing interval.
C85493	C102357	Accumulation Ratio Cmax	The maximum concentration at steady state divided by the maximum concentration during the initial dosing interval.
C85493	C102358	Accumulation Ratio Cmin	The minimum concentration at steady state divided by the minimum concentration during the initial dosing interval.
C85493	C102359	Amt Rec from T1 to T2	The cumulative amount recovered from the specimen type specified in PPSPEC over the interval from T1 to T2.
C85493	C102360	Amt Rec from T1 to T2 Norm by BMI	The cumulative amount recovered from the specimen type specified in PPSPEC over the interval from T1 to T2 divided by body mass index.
C85493	C102361	Amt Rec from T1 to T2 Norm by SA	The cumulative amount recovered from the specimen type specified in PPSPEC over the interval from T1 to T2 divided by surface area.
C85493	C102362	Amt Rec from T1 to T2 Norm by WT	The cumulative amount recovered from the specimen type specified in PPSPEC over the interval from T1 to T2 divided by weight.
C85493	C102363	Amt Rec Over Dosing Interval	The cumulative amount recovered from the specimen type specified in PPSPEC between doses (TAU).
C85493	C102364	Amt Rec Over Dosing Interval Norm by BMI	The cumulative amount recovered from the specimen type specified in PPSPEC between doses (TAU) divided by body mass index.
C85493	C102365	Amt Rec Over Dosing Interval Norm by SA	The cumulative amount recovered from the specimen type specified in PPSPEC between doses (TAU) divided by surface area.
C85493	C102366	Amt Rec Over Dosing Interval Norm by WT	The cumulative amount recovered from the specimen type specified in PPSPEC between doses (TAU) divided by weight.
C85493	C102367	Conc by BMI	The concentration divided by body mass index.
C85493	C102368	Conc by Dose	The concentration divided by dose.
C85493	C102369	Conc by SA	The concentration divided by surface area.
C85493	C102370	Conc by WT	The concentration divided by weight.
C85493	C102371	Vol Dist Initial	The initial volume of distribution for a substance administered by bolus intravascular dosing.
C85493	C102372	Vol Dist Initial Norm by BMI	The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the body mass index.
C85493	C102373	Vol Dist Initial Norm by Dose	The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the dose.
C85493	C102374	Vol Dist Initial Norm by SA	The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the surface area.
C85493	C102375	Vol Dist Initial Norm by WT	The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the weight.
C85493	C102376	Nonrenal CL	The total clearance of a substance from the blood less the renal clearance.
C85493	C102377	Vol Dist Steady State Obs Norm by BMI	The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the body mass index.
C85493	C102378	Vol Dist Steady State Obs Norm by Dose	The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the dose.
C85493	C102379	Vol Dist Steady State Obs Norm by SA	The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the surface area.
C85493	C102380	Vol Dist Steady State Obs Norm by WT	The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the weight.
C85493	C102381	Peak Trough Ratio	The maximum concentration during a dosing interval divided by the concentration at the end of the dosing interval.
C85493	C102382	Pct Rec from T1 to T2	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, over the interval between T1 and T2.
C85493	C102383	Pct Rec from T1 to T2 Norm by BMI	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, over the interval between T1 and T2 divided by body mass index.
C85493	C102384	Pct Rec from T1 to T2 Norm by SA	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, over the interval between T1 and T2 divided by surface area.
C85493	C102385	Pct Rec from T1 to T2 Norm by WT	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, over the interval between T1 and T2 divided by weight.
C85493	C102386	Pct Rec Over Dosing Interval	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, between doses (TAU).
C85493	C102387	Pct Rec Over Dosing Interval Norm by BMI	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, between doses (TAU) divided by the body mass index.
C85493	C102388	Pct Rec Over Dosing Interval Norm by SA	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, between doses (TAU) divided by surface area.
C85493	C102389	Pct Rec Over Dosing Interval Norm by WT	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC, between doses (TAU) divided by weight.
C85493	C102390	Vol Dist Steady State Pred Norm by BMI	The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the body mass index.
C85493	C102391	Vol Dist Steady State Pred Norm by Dose	The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the dose.
C85493	C102392	Vol Dist Steady State Pred Norm by SA	The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the surface area.
C85493	C102393	Vol Dist Steady State Pred Norm by WT	The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the weight.
C85493	C102394	Conc Trough	Concentration at end of dosing interval.
C85493	C102395	Conc Trough by BMI	The trough concentration divided by body mass index.
C85493	C102396	Conc Trough by Dose	The trough concentration divided by dose.
C85493	C102397	Conc Trough by SA	The trough concentration divided by surface area.
C85493	C102398	Conc Trough by WT	The trough concentration divided by weight.
C85493	C102426	Accumulation Ratio Ctrough	The trough concentration at steady state divided by the trough concentration during the initial dosing interval.
C85493	C102683	Vz Obs Norm by Dose	The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the dose.
C85493	C102696	Vz Pred Norm by Dose	The volume of distribution associated with the terminal slope following intravascular administration, calculated using the predicted value of the last non-zero concentration, divided by the dose.
C85493	C102729	Vz Obs by F Norm by Dose	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the dose.
C85493	C102730	Vz Pred by F Norm by Dose	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the predicted value of the last non-zero concentration, divided by the dose.
C85493	C105449	Excret Rate from T1 to T2	The excretion rate over the interval from T1 to T2, determined for the specimen type specified in PPSPEC.
C85493	C105450	Excret Rate from T1 to T2 Norm by BMI	The excretion rate over the interval from T1 to T2 divided by the body mass index, determined for the specimen type specified in PPSPEC.
C85493	C105451	Excret Rate from T1 to T2 Norm by Dose	The excretion rate over the interval from T1 to T2 divided by the dose, determined for the specimen type specified in PPSPEC.
C85493	C105452	Excret Rate from T1 to T2 Norm by SA	The excretion rate over the interval from T1 to T2 divided by the surface area, determined for the specimen type specified in PPSPEC.
C85493	C105453	Excret Rate from T1 to T2 Norm by WT	The excretion rate over the interval from T1 to T2 divided by the weight, determined for the specimen type specified in PPSPEC.
C85493	C105454	Nonrenal CL Norm by BMI	The total clearance of a substance from the blood minus the renal clearance divided by the body mass index.
C85493	C105455	Nonrenal CL Norm by Dose	The total clearance of a substance from the blood minus the renal clearance divided by the dose.
C85493	C105456	Nonrenal CL Norm by SA	The total clearance of a substance from the blood minus the renal clearance divided by the surface area.
C85493	C105457	Nonrenal CL Norm by WT	The total clearance of a substance from the blood minus the renal clearance divided by the weight.
C85493	C105458	Renal CL Norm by BMI	The clearance of a substance from the blood by the kidneys divided by the body mass index.
C85493	C105459	Renal CL Norm by Dose	The clearance of a substance from the blood by the kidneys divided by the dose.
C85493	C105460	Renal CL Norm by SA	The clearance of a substance from the blood by the kidneys divided by the surface area.
C85493	C105461	Renal CL Norm by WT	The clearance of a substance from the blood by the kidneys divided by the weight.
C85493	C111333	Vz for Dose Int	The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU.
C85493	C111364	Vz for Dose Int by F	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU.
C85493	C111365	Vz for Dose Int by F Norm by BMI	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the body mass index.
C85493	C111366	Vz for Dose Int by F Norm by Dose	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the dose.
C85493	C111367	Vz for Dose Int by F Norm by SA	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the surface area.
C85493	C111368	Vz for Dose Int by F Norm by WT	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the weight.
C85493	C111369	Vz for Dose Int Norm by BMI	The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the body mass index.
C85493	C111370	Vz for Dose Int Norm by Dose	The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the dose.
C85493	C111371	Vz for Dose Int Norm by SA	The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the surface area.
C85493	C111372	Vz for Dose Int Norm by WT	The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the weight.
C85493	C112032	Amt Rec Infinity Obs	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration.
C85493	C112033	Amt Rec Infinity Pred	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration.
C85493	C112034	Pct Rec Infinity Obs	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration.
C85493	C112035	Pct Rec Infinity Pred	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration.
C85493	C112223	Amt Rec Infinity Obs Norm by BMI	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration, divided by the body mass index.
C85493	C112224	Amt Rec Infinity Obs Norm by SA	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration, divided by the surface area.
C85493	C112225	Amt Rec Infinity Obs Norm by WT	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration, divided by the weight.
C85493	C112226	Amt Rec Infinity Pred Norm by BMI	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration, divided by the body mass index.
C85493	C112227	Amt Rec Infinity Pred Norm by SA	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration, divided by the surface area.
C85493	C112228	Amt Rec Infinity Pred Norm by WT	The cumulative amount recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration, divided by the weight.
C85493	C112287	Hemodialysis Clearance	The clearance of a substance from the blood during a hemodialysis session.
C85493	C112389	Pct Rec Infinity Obs Norm by BMI	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration, divided by the body mass index.
C85493	C112390	Pct Rec Infinity Obs Norm by SA	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration, divided by the surface area.
C85493	C112391	Pct Rec Infinity Obs Norm by WT	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the observed value of the last non-zero concentration, divided by the weight.
C85493	C112392	Pct Rec Infinity Pred Norm by BMI	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration, divided by the body mass index.
C85493	C112393	Pct Rec Infinity Pred Norm by SA	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration, divided by the surface area.
C85493	C112394	Pct Rec Infinity Pred Norm by WT	The percentage of the administered dose that is recovered from the specimen type specified in PPSPEC extrapolated to infinity, calculated using the predicted value of the last non-zero concentration, divided by the weight.
C85493	C114121	Total CL by F for Dose Int	The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU.
C85493	C114122	Total CL for Dose Int	The total body clearance for intravascular administration, calculated using AUCTAU.
C85493	C114226	Total CL by F for Dose Int Norm by Dose	The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the dose.
C85493	C114227	Total CL by F for Dose Int Norm by BMI	The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the body mass index.
C85493	C114228	Total CL by F for Dose Int Norm by SA	The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the surface area.
C85493	C114229	Total CL by F for Dose Int Norm by WT	The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the weight.
C85493	C114230	Total CL for Dose Int Norm by Dose	The total body clearance for intravascular administration, calculated using AUCTAU, divided by the dose.
C85493	C114231	Total CL for Dose Int Norm by BMI	The total body clearance for intravascular administration, calculated using AUCTAU, divided by the body mass index.
C85493	C114232	Total CL for Dose Int Norm by SA	The total body clearance for intravascular administration, calculated using AUCTAU, divided by the surface area.
C85493	C114233	Total CL for Dose Int Norm by WT	The total body clearance for intravascular administration, calculated using AUCTAU, divided by the weight.
C85493	C114234	Accumulation Index using Lambda z	Predicted accumulation ratio for area under the curve (AUC) calculated using the Lambda z estimated from single dose data.
C85493	C116213	Hemodialysis Extraction Ratio	The fractional content of a substance removed from the blood during a hemodialysis session.
C85493	C120723	Mean Absorption Time	Mean absorption time of a substance administered by extravascular dosing.
C85493	C120724	MRT Extravasc Infinity Obs	The mean residence time (MRT) extrapolated to infinity for a substance administered by extravascular dosing, calculated using the observed value of the last non-zero concentration. Extravascular MRT includes Mean Absorption Time (MAT).
C85493	C120725	MRT Extravasc Infinity Pred	The mean residence time (MRT) extrapolated to infinity for a substance administered by extravascular dosing, calculated using the predicted value of the last non-zero concentration. Extravascular MRT includes Mean Absorption Time (MAT).
C85493	C120726	MRT Extravasc to Last Nonzero Conc	Mean residence time (MRT) from the time of dosing to the time of the last measurable concentration for a substance administered by extravascular dosing. Extravascular MRT includes Mean Absorption Time (MAT).
C85493	C121134	MRT Intravasc Infinity Obs	The mean residence time (MRT) extrapolated to infinity for a substance administered by intravascular dosing, calculated using the observed value of the last non-zero concentration.
C85493	C121136	MRT Intravasc Infinity Pred	The mean residence time (MRT) extrapolated to infinity for a substance administered by intravascular dosing, calculated using the predicted value of the last non-zero concentration.
C85493	C121137	MRT Intravasc to Last Nonzero Conc	Mean residence time (MRT) from the time of dosing to the time of the last measurable concentration, for a substance administered by intravascular dosing.
C85493	C122049	Renal CL from T1 to T2	The clearance of a substance from the blood by the kidneys over the interval from T1 to T2.
C85493	C122050	Renal CL for Dose Int	The clearance of a substance from the blood by the kidneys, calculated using AUCTAU.
C85493	C122329	Accumulation Ratio AUC from T1 to T2	The area under the curve from T1 to T2 at steady state divided by the area under the curve from T1 to T2 during the initial dosing interval.
C85493	C122330	Renal CL from T1 to T2 Norm by BMI	The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the body mass index.
C85493	C122331	Renal CL from T1 to T2 Norm by Dose	The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the dose.
C85493	C122332	Renal CL from T1 to T2 Norm by SA	The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the surface area.
C85493	C122333	Renal CL from T1 to T2 Norm by WT	The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the weight.
C85493	C122334	Renal CL for Dose Int Norm by BMI	The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the body mass index.
C85493	C122335	Renal CL for Dose Int Norm by Dose	The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the dose.
C85493	C122336	Renal CL for Dose Int Norm by SA	The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the surface area.
C85493	C122337	Renal CL for Dose Int Norm by WT	The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the weight.
C85493	C122338	Stationarity Ratio AUC	The area under the curve (AUCTAU) at steady state divided by the area under the curve extrapolated to infinity for the initial dosing interval.
C85493	C122339	Trough Peak Ratio	The concentration at the start of a dosing interval divided by the maximum concentration during the dosing interval.
C85493	C200002	Unassigned	PK parameter has not yet been assigned.
C85493	C200003	Unknown	PK parameter is unknown.
C85493	C41185	Concentration	The quantity of a specified substance in a unit volume or weight of another substance.
C85493	C70918	Max Conc	The maximum concentration occurring at Tmax.
C85493	C70919	Time of CMAX	The time of maximum observed concentration sampled during a dosing interval.
C85493	C75913	Renal CL	The clearance of a substance from the blood by the kidneys.
C85493	C85542	R Squared	The goodness of fit statistic for the terminal elimination phase.
C85493	C85553	R Squared Adjusted	The goodness of fit statistic for the terminal elimination phase, adjusted for the number of time points used in the estimation of Lambda z.
C85493	C85564	AUC All	The area under the curve (AUC) from the time of dosing to the time of the last observation, regardless of whether the last concentration is measurable or not.
C85493	C85565	AUC to Last Nonzero Conc	The area under the curve (AUC) from the time of dosing to the last measurable concentration.
C85493	C85566	AUC from T1 to T2	The area under the curve (AUC) over the interval from T1 to T2.
C85493	C85567	AUC Over Dosing Interval	The area under the curve (AUC) for the defined interval between doses (TAU).
C85493	C85569	AUMC to Last Nonzero Conc	The area under the moment curve (AUMC) from the time of dosing to the last measurable concentration.
C85493	C85570	AUMC Over Dosing Interval	The area under the first moment curve (AUMC) for the defined interval between doses (TAU).
C85493	C85571	AURC to Last Nonzero Rate	The area under the urinary excretion rate curve (AURC) from time zero to the time of the last measurable concentration.
C85493	C85572	AURC from T1 to T2	The area under the urinary excretion rate curve (AURC) over the interval from T1 to T2.
C85493	C85575	Average Concentration	AUCTAU divided by TAU.
C85493	C85579	Min Conc	The minimum concentration between dose time and dose time plus Tau (at Tmin).
C85493	C85580	Midpoint of Interval of Last Nonzero ER	The midpoint of collection interval associated with last measurable excretion rate.
C85493	C85581	Fluctuation%	The difference between Cmin and Cmax standardized to Cavg, between dose time and Tau.
C85493	C85644	Initial Conc	Initial concentration. Given only for bolus IV models.
C85493	C85652	Lambda z	The first order rate constant associated with the terminal (log-linear) portion of the curve.
C85493	C85653	Lambda z Lower Limit	The lower limit on time for values to be included in the calculation of Lambda z.
C85493	C85654	Lambda z Upper Limit	The upper limit on time for values to be included in the calculation of Lambda z.
C85493	C85655	Last Nonzero Conc	The concentration corresponding to Tlast.
C85493	C85656	Last Meas Excretion Rate	The last measurable (positive) excretion rate determined for the specimen type specified in PPSPEC.
C85493	C85698	Max Conc Norm by Dose	The maximum concentration occurring at Tmax, divided by the dose.
C85493	C85699	Max Excretion Rate	The maximum excretion rate determined for the specimen type specified in PPSPEC.
C85493	C85761	AUC Infinity Obs	The area under the curve (AUC) extrapolated to infinity, calculated using the observed value of the last non-zero concentration.
C85493	C85763	AUC %Back Extrapolation Obs	Applies only for intravascular bolus dosing. The area under the curve (AUC) from the first measured concentration value back extrapolated to the concentration value at time zero as a percentage of the area under the curve extrapolated to infinity using the observed value of the last non-zero concentration.
C85493	C85764	AUC %Extrapolation Obs	The area under the curve (AUC) from the last observed non-zero concentration value to infinity as a percentage of the area under the curve extrapolated to infinity.
C85493	C85765	AUMC Infinity Obs	The area under the moment curve (AUMC) extrapolated to infinity, calculated using the observed value of the last non-zero concentration.
C85493	C85766	AUMC % Extrapolation Obs	The area under the moment curve (AUMC) from the last observed non-zero concentration value to infinity as a percentage of the area under the moment curve extrapolated to infinity.
C85493	C85767	AURC Infinity Obs	The area under the urinary excretion rate curve (AURC) extrapolated to infinity, calculated using the observed value of the last excretion rate.
C85493	C85768	AURC % Extrapolation Obs	The area under the urinary excretion rate curve (AURC) from the last observed non-zero rate value to infinity as a percentage of the area under the urinary excretion rate curve extrapolated to infinity.
C85493	C85770	Vol Dist Steady State Obs	The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing.
C85493	C85772	Total CL Obs by F	The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration.
C85493	C85773	Total CL Obs	The total body clearance for intravascular administration, calculated using the observed value of the last non-zero concentration.
C85493	C85774	Vz Obs	The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration.
C85493	C85775	Vz Obs by F	The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration.
C85493	C85785	AUC Infinity Pred	The area under the curve (AUC) extrapolated to infinity, calculated using the predicted value of the last non-zero concentration.
